playerName,team,rating,region,playerStatistics,agent,playerCategory
Bless,Erit,1.15,Pacific,"{'average_combat_score': '201.7', 'kill_deaths': '1.18', 'kill_assists_survived_traded': '68%', 'average_damage_per_round': '133.5', 'kills_per_round': '0.75', 'assists_per_round': '0.17', 'first_kills_per_round': '0.09', 'first_deaths_per_round': '0.05', 'headshot_percentage': '37%', 'clutch_success_percentage': '23%'}","['cypher', 'killjoy', 'chamber']",vct-game-changer
mandu,KZ.T,1.15,Pacific,"{'average_combat_score': '262.3', 'kill_deaths': '1.20', 'kill_assists_survived_traded': '82%', 'average_damage_per_round': '174.5', 'kills_per_round': '0.88', 'assists_per_round': '0.31', 'first_kills_per_round': '0.21', 'first_deaths_per_round': '0.09', 'headshot_percentage': '23%', 'clutch_success_percentage': '11%'}","['jett', 'yoru', 'phoenix']",vct-game-changer
Chloettw,QYG,1.14,Pacific,"{'average_combat_score': '250.7', 'kill_deaths': '1.16', 'kill_assists_survived_traded': '79%', 'average_damage_per_round': '160.3', 'kills_per_round': '0.81', 'assists_per_round': '0.39', 'first_kills_per_round': '0.08', 'first_deaths_per_round': '0.07', 'headshot_percentage': '15%', 'clutch_success_percentage': ''}","['killjoy', 'cypher', 'clove']",vct-game-changer
Kon,SISU,1.14,Pacific,"{'average_combat_score': '227.6', 'kill_deaths': '1.15', 'kill_assists_survived_traded': '74%', 'average_damage_per_round': '156.8', 'kills_per_round': '0.79', 'assists_per_round': '0.28', 'first_kills_per_round': '0.11', 'first_deaths_per_round': '0.08', 'headshot_percentage': '35%', 'clutch_success_percentage': '8%'}","['sage', 'clove', 'sova']",vct-game-changer
grahams,SISU,1.14,Pacific,"{'average_combat_score': '233.9', 'kill_deaths': '1.16', 'kill_assists_survived_traded': '75%', 'average_damage_per_round': '150.2', 'kills_per_round': '0.81', 'assists_per_round': '0.28', 'first_kills_per_round': '0.12', 'first_deaths_per_round': '0.12', 'headshot_percentage': '35%', 'clutch_success_percentage': '15%'}","['gekko', 'skye', 'reyna']",vct-game-changer
Cendary,NF,1.14,Pacific,"{'average_combat_score': '288.1', 'kill_deaths': '1.10', 'kill_assists_survived_traded': '77%', 'average_damage_per_round': '190.7', 'kills_per_round': '0.99', 'assists_per_round': '0.37', 'first_kills_per_round': '0.14', 'first_deaths_per_round': '0.12', 'headshot_percentage': '24%', 'clutch_success_percentage': '10%'}",['clove'],vct-game-changer
Japips,ACEK,1.14,Pacific,"{'average_combat_score': '223.6', 'kill_deaths': '1.16', 'kill_assists_survived_traded': '73%', 'average_damage_per_round': '155.9', 'kills_per_round': '0.83', 'assists_per_round': '0.19', 'first_kills_per_round': '0.06', 'first_deaths_per_round': '0.11', 'headshot_percentage': '34%', 'clutch_success_percentage': '6%'}","['breach', 'fade', 'sova']",vct-game-changer
yuri,NF,1.13,Pacific,"{'average_combat_score': '224.4', 'kill_deaths': '1.12', 'kill_assists_survived_traded': '74%', 'average_damage_per_round': '143.3', 'kills_per_round': '0.79', 'assists_per_round': '0.28', 'first_kills_per_round': '0.07', 'first_deaths_per_round': '0.04', 'headshot_percentage': '14%', 'clutch_success_percentage': '12%'}","['clove', 'killjoy', 'cypher']",vct-game-changer
Kohaibi,SMG.GC,1.13,Pacific,"{'average_combat_score': '222.3', 'kill_deaths': '1.14', 'kill_assists_survived_traded': '76%', 'average_damage_per_round': '146.3', 'kills_per_round': '0.76', 'assists_per_round': '0.29', 'first_kills_per_round': '0.10', 'first_deaths_per_round': '0.07', 'headshot_percentage': '25%', 'clutch_success_percentage': '9%'}","['brimstone', 'sova', 'iso']",vct-game-changer
Pretzel,FS.P,1.13,Pacific,"{'average_combat_score': '231.9', 'kill_deaths': '1.24', 'kill_assists_survived_traded': '73%', 'average_damage_per_round': '150.3', 'kills_per_round': '0.86', 'assists_per_round': '0.16', 'first_kills_per_round': '0.11', 'first_deaths_per_round': '0.10', 'headshot_percentage': '30%', 'clutch_success_percentage': '12%'}","['cypher', 'killjoy']",vct-game-changer
Micro,LL,1.13,Pacific,"{'average_combat_score': '245.7', 'kill_deaths': '1.13', 'kill_assists_survived_traded': '76%', 'average_damage_per_round': '165.0', 'kills_per_round': '0.87', 'assists_per_round': '0.20', 'first_kills_per_round': '0.14', 'first_deaths_per_round': '0.13', 'headshot_percentage': '36%', 'clutch_success_percentage': '10%'}","['omen', 'reyna', 'jett']",vct-game-changer
PIETY,SISU,1.10,Pacific,"{'average_combat_score': '213.1', 'kill_deaths': '1.12', 'kill_assists_survived_traded': '72%', 'average_damage_per_round': '142.1', 'kills_per_round': '0.74', 'assists_per_round': '0.27', 'first_kills_per_round': '0.09', 'first_deaths_per_round': '0.05', 'headshot_percentage': '30%', 'clutch_success_percentage': '15%'}","['gekko', 'breach', 'kayo']",vct-game-changer
bittersweet,BIGG.S,1.10,Pacific,"{'average_combat_score': '144.7', 'kill_deaths': '1.21', 'kill_assists_survived_traded': '81%', 'average_damage_per_round': '95.6', 'kills_per_round': '0.76', 'assists_per_round': '0.43', 'first_kills_per_round': '0.02', 'first_deaths_per_round': '0.00', 'headshot_percentage': '36%', 'clutch_success_percentage': ''}","['viper', 'omen']",vct-game-changer
JinNy,ALG.GC,1.09,Pacific,"{'average_combat_score': '199.4', 'kill_deaths': '1.03', 'kill_assists_survived_traded': '74%', 'average_damage_per_round': '140.0', 'kills_per_round': '0.71', 'assists_per_round': '0.37', 'first_kills_per_round': '0.03', 'first_deaths_per_round': '0.04', 'headshot_percentage': '28%', 'clutch_success_percentage': '13%'}","['omen', 'astra', 'breach']",vct-game-changer
Hanuh,SISU,1.09,Pacific,"{'average_combat_score': '252.2', 'kill_deaths': '1.13', 'kill_assists_survived_traded': '77%', 'average_damage_per_round': '159.6', 'kills_per_round': '0.88', 'assists_per_round': '0.27', 'first_kills_per_round': '0.14', 'first_deaths_per_round': '0.11', 'headshot_percentage': '20%', 'clutch_success_percentage': '13%'}","['omen', 'raze', 'jett']",vct-game-changer
Jww,51,1.09,Pacific,"{'average_combat_score': '220.0', 'kill_deaths': '1.00', 'kill_assists_survived_traded': '71%', 'average_damage_per_round': '145.1', 'kills_per_round': '0.82', 'assists_per_round': '0.20', 'first_kills_per_round': '0.08', 'first_deaths_per_round': '0.08', 'headshot_percentage': '28%', 'clutch_success_percentage': '43%'}","['jett', 'reyna']",vct-game-changer
BACON,VIM,1.08,Pacific,"{'average_combat_score': '200.5', 'kill_deaths': '0.93', 'kill_assists_survived_traded': '78%', 'average_damage_per_round': '133.3', 'kills_per_round': '0.73', 'assists_per_round': '0.41', 'first_kills_per_round': '0.08', 'first_deaths_per_round': '0.08', 'headshot_percentage': '28%', 'clutch_success_percentage': '9%'}","['breach', 'jett']",vct-game-changer
Ayumiii,RRQ.K,1.08,Pacific,"{'average_combat_score': '229.1', 'kill_deaths': '1.11', 'kill_assists_survived_traded': '72%', 'average_damage_per_round': '150.5', 'kills_per_round': '0.78', 'assists_per_round': '0.27', 'first_kills_per_round': '0.16', 'first_deaths_per_round': '0.15', 'headshot_percentage': '22%', 'clutch_success_percentage': '18%'}","['deadlock', 'raze', 'yoru']",vct-game-changer
annyyuu,LL,1.08,Pacific,"{'average_combat_score': '224.4', 'kill_deaths': '0.99', 'kill_assists_survived_traded': '73%', 'average_damage_per_round': '143.5', 'kills_per_round': '0.79', 'assists_per_round': '0.47', 'first_kills_per_round': '0.07', 'first_deaths_per_round': '0.09', 'headshot_percentage': '26%', 'clutch_success_percentage': '14%'}","['brimstone', 'clove', 'omen']",vct-game-changer
zini,4F,1.07,Pacific,"{'average_combat_score': '209.0', 'kill_deaths': '1.08', 'kill_assists_survived_traded': '68%', 'average_damage_per_round': '143.2', 'kills_per_round': '0.74', 'assists_per_round': '0.32', 'first_kills_per_round': '0.05', 'first_deaths_per_round': '0.02', 'headshot_percentage': '16%', 'clutch_success_percentage': '5%'}","['kayo', 'gekko', 'sova']",vct-game-changer
minute,41,1.06,Pacific,"{'average_combat_score': '260.0', 'kill_deaths': '1.09', 'kill_assists_survived_traded': '66%', 'average_damage_per_round': '172.6', 'kills_per_round': '0.85', 'assists_per_round': '0.10', 'first_kills_per_round': '0.32', 'first_deaths_per_round': '0.17', 'headshot_percentage': '28%', 'clutch_success_percentage': '50%'}",['raze'],vct-game-changer
Karin,41,1.06,Pacific,"{'average_combat_score': '270.5', 'kill_deaths': '1.00', 'kill_assists_survived_traded': '71%', 'average_damage_per_round': '179.1', 'kills_per_round': '0.90', 'assists_per_round': '0.32', 'first_kills_per_round': '0.17', 'first_deaths_per_round': '0.12', 'headshot_percentage': '30%', 'clutch_success_percentage': ''}","['killjoy', 'reyna']",vct-game-changer
Tweeya,(+2),1.06,Pacific,"{'average_combat_score': '223.9', 'kill_deaths': '1.05', 'kill_assists_survived_traded': '73%', 'average_damage_per_round': '147.3', 'kills_per_round': '0.79', 'assists_per_round': '0.29', 'first_kills_per_round': '0.05', 'first_deaths_per_round': '0.10', 'headshot_percentage': '17%', 'clutch_success_percentage': '9%'}","['clove', 'viper', 'raze']",vct-game-changer
klangngaiz,153,1.05,Pacific,"{'average_combat_score': '230.4', 'kill_deaths': '1.15', 'kill_assists_survived_traded': '73%', 'average_damage_per_round': '139.9', 'kills_per_round': '0.87', 'assists_per_round': '0.10', 'first_kills_per_round': '0.18', 'first_deaths_per_round': '0.11', 'headshot_percentage': '30%', 'clutch_success_percentage': '14%'}","['raze', 'jett']",vct-game-changer
pp,51,1.04,Pacific,"{'average_combat_score': '231.0', 'kill_deaths': '1.00', 'kill_assists_survived_traded': '63%', 'average_damage_per_round': '140.9', 'kills_per_round': '0.78', 'assists_per_round': '0.22', 'first_kills_per_round': '0.16', 'first_deaths_per_round': '0.12', 'headshot_percentage': '21%', 'clutch_success_percentage': '8%'}","['omen', 'cypher']",vct-game-changer
Rizzy,114,1.04,Pacific,"{'average_combat_score': '248.5', 'kill_deaths': '1.01', 'kill_assists_survived_traded': '75%', 'average_damage_per_round': '167.5', 'kills_per_round': '0.82', 'assists_per_round': '0.18', 'first_kills_per_round': '0.15', 'first_deaths_per_round': '0.14', 'headshot_percentage': '23%', 'clutch_success_percentage': '6%'}","['killjoy', 'cypher']",vct-game-changer
kitkatwc,NE,1.03,Pacific,"{'average_combat_score': '214.5', 'kill_deaths': '1.05', 'kill_assists_survived_traded': '73%', 'average_damage_per_round': '137.2', 'kills_per_round': '0.73', 'assists_per_round': '0.35', 'first_kills_per_round': '0.10', 'first_deaths_per_round': '0.07', 'headshot_percentage': '24%', 'clutch_success_percentage': '12%'}","['killjoy', 'skye', 'cypher']",vct-game-changer
lunah,PURR,1.02,Pacific,"{'average_combat_score': '233.2', 'kill_deaths': '1.09', 'kill_assists_survived_traded': '72%', 'average_damage_per_round': '161.9', 'kills_per_round': '0.85', 'assists_per_round': '0.22', 'first_kills_per_round': '0.10', 'first_deaths_per_round': '0.11', 'headshot_percentage': '34%', 'clutch_success_percentage': '6%'}","['fade', 'sova', 'skye']",vct-game-changer
bailey,32,1.02,Pacific,"{'average_combat_score': '222.0', 'kill_deaths': '0.93', 'kill_assists_survived_traded': '66%', 'average_damage_per_round': '141.9', 'kills_per_round': '0.78', 'assists_per_round': '0.16', 'first_kills_per_round': '0.13', 'first_deaths_per_round': '0.06', 'headshot_percentage': '39%', 'clutch_success_percentage': ''}","['gekko', 'sova']",vct-game-changer
tess,MLT.GC,1.01,Pacific,"{'average_combat_score': '186.1', 'kill_deaths': '0.96', 'kill_assists_survived_traded': '76%', 'average_damage_per_round': '126.4', 'kills_per_round': '0.64', 'assists_per_round': '0.30', 'first_kills_per_round': '0.06', 'first_deaths_per_round': '0.05', 'headshot_percentage': '34%', 'clutch_success_percentage': '19%'}","['cypher', 'killjoy', 'skye']",vct-game-changer
Dau,RIMA,1.01,Pacific,"{'average_combat_score': '227.3', 'kill_deaths': '0.96', 'kill_assists_survived_traded': '75%', 'average_damage_per_round': '157.6', 'kills_per_round': '0.75', 'assists_per_round': '0.29', 'first_kills_per_round': '0.14', 'first_deaths_per_round': '0.12', 'headshot_percentage': '17%', 'clutch_success_percentage': '10%'}",['raze'],vct-game-changer
pannyx,BMG,1.01,Pacific,"{'average_combat_score': '191.8', 'kill_deaths': '0.97', 'kill_assists_survived_traded': '71%', 'average_damage_per_round': '128.0', 'kills_per_round': '0.69', 'assists_per_round': '0.29', 'first_kills_per_round': '0.05', 'first_deaths_per_round': '0.05', 'headshot_percentage': '31%', 'clutch_success_percentage': '12%'}","['fade', 'brimstone', 'omen']",vct-game-changer
Alluka,RRQ.K,1.00,Pacific,"{'average_combat_score': '182.2', 'kill_deaths': '0.94', 'kill_assists_survived_traded': '74%', 'average_damage_per_round': '116.0', 'kills_per_round': '0.64', 'assists_per_round': '0.50', 'first_kills_per_round': '0.06', 'first_deaths_per_round': '0.05', 'headshot_percentage': '23%', 'clutch_success_percentage': '10%'}","['sage', 'breach', 'brimstone']",vct-game-changer
MicroBrilk,MorJ,1.00,Pacific,"{'average_combat_score': '220.5', 'kill_deaths': '0.97', 'kill_assists_survived_traded': '71%', 'average_damage_per_round': '138.0', 'kills_per_round': '0.78', 'assists_per_round': '0.22', 'first_kills_per_round': '0.15', 'first_deaths_per_round': '0.07', 'headshot_percentage': '15%', 'clutch_success_percentage': '22%'}","['sova', 'phoenix']",vct-game-changer
Muffyn,ALG.GC,1.00,Pacific,"{'average_combat_score': '239.4', 'kill_deaths': '1.03', 'kill_assists_survived_traded': '71%', 'average_damage_per_round': '163.7', 'kills_per_round': '0.82', 'assists_per_round': '0.22', 'first_kills_per_round': '0.21', 'first_deaths_per_round': '0.19', 'headshot_percentage': '18%', 'clutch_success_percentage': '14%'}","['jett', 'raze']",vct-game-changer
Bugsy,(+1),0.99,Pacific,"{'average_combat_score': '203.8', 'kill_deaths': '0.98', 'kill_assists_survived_traded': '70%', 'average_damage_per_round': '128.5', 'kills_per_round': '0.75', 'assists_per_round': '0.36', 'first_kills_per_round': '0.08', 'first_deaths_per_round': '0.09', 'headshot_percentage': '31%', 'clutch_success_percentage': '5%'}","['brimstone', 'viper', 'omen']",vct-game-changer
izze,NF,0.99,Pacific,"{'average_combat_score': '198.2', 'kill_deaths': '1.00', 'kill_assists_survived_traded': '70%', 'average_damage_per_round': '135.7', 'kills_per_round': '0.67', 'assists_per_round': '0.22', 'first_kills_per_round': '0.09', 'first_deaths_per_round': '0.05', 'headshot_percentage': '20%', 'clutch_success_percentage': '22%'}","['gekko', 'killjoy', 'cypher']",vct-game-changer
Angela,NF,0.99,Pacific,"{'average_combat_score': '234.6', 'kill_deaths': '1.04', 'kill_assists_survived_traded': '68%', 'average_damage_per_round': '154.0', 'kills_per_round': '0.78', 'assists_per_round': '0.23', 'first_kills_per_round': '0.19', 'first_deaths_per_round': '0.23', 'headshot_percentage': '17%', 'clutch_success_percentage': '32%'}","['raze', 'jett']",vct-game-changer
Tara,XIP,0.99,Pacific,"{'average_combat_score': '171.1', 'kill_deaths': '1.08', 'kill_assists_survived_traded': '77%', 'average_damage_per_round': '111.5', 'kills_per_round': '0.61', 'assists_per_round': '0.40', 'first_kills_per_round': '0.06', 'first_deaths_per_round': '0.06', 'headshot_percentage': '26%', 'clutch_success_percentage': '24%'}","['omen', 'cypher', 'killjoy']",vct-game-changer
Rice,RIMA,0.98,Pacific,"{'average_combat_score': '189.6', 'kill_deaths': '0.87', 'kill_assists_survived_traded': '72%', 'average_damage_per_round': '124.4', 'kills_per_round': '0.63', 'assists_per_round': '0.38', 'first_kills_per_round': '0.12', 'first_deaths_per_round': '0.09', 'headshot_percentage': '27%', 'clutch_success_percentage': '10%'}","['breach', 'skye', 'yoru']",vct-game-changer
Sampphire,MLT.GC,0.98,Pacific,"{'average_combat_score': '173.9', 'kill_deaths': '0.93', 'kill_assists_survived_traded': '69%', 'average_damage_per_round': '123.9', 'kills_per_round': '0.64', 'assists_per_round': '0.27', 'first_kills_per_round': '0.03', 'first_deaths_per_round': '0.06', 'headshot_percentage': '28%', 'clutch_success_percentage': '18%'}","['viper', 'sova', 'gekko']",vct-game-changer
Poly,SISU,0.97,Pacific,"{'average_combat_score': '185.9', 'kill_deaths': '0.96', 'kill_assists_survived_traded': '72%', 'average_damage_per_round': '123.7', 'kills_per_round': '0.65', 'assists_per_round': '0.34', 'first_kills_per_round': '0.07', 'first_deaths_per_round': '0.10', 'headshot_percentage': '31%', 'clutch_success_percentage': '19%'}","['viper', 'iso', 'omen']",vct-game-changer
Makchin,BAS.K,0.97,Pacific,"{'average_combat_score': '232.6', 'kill_deaths': '0.95', 'kill_assists_survived_traded': '65%', 'average_damage_per_round': '148.5', 'kills_per_round': '0.77', 'assists_per_round': '0.17', 'first_kills_per_round': '0.17', 'first_deaths_per_round': '0.21', 'headshot_percentage': '23%', 'clutch_success_percentage': '23%'}","['reyna', 'raze', 'jett']",vct-game-changer
rosey,NE,0.97,Pacific,"{'average_combat_score': '180.7', 'kill_deaths': '0.95', 'kill_assists_survived_traded': '75%', 'average_damage_per_round': '116.9', 'kills_per_round': '0.64', 'assists_per_round': '0.40', 'first_kills_per_round': '0.09', 'first_deaths_per_round': '0.08', 'headshot_percentage': '22%', 'clutch_success_percentage': '16%'}","['omen', 'viper']",vct-game-changer
Felce,NE,0.97,Pacific,"{'average_combat_score': '201.6', 'kill_deaths': '1.01', 'kill_assists_survived_traded': '75%', 'average_damage_per_round': '132.8', 'kills_per_round': '0.75', 'assists_per_round': '0.26', 'first_kills_per_round': '0.06', 'first_deaths_per_round': '0.04', 'headshot_percentage': '33%', 'clutch_success_percentage': '20%'}","['sova', 'gekko', 'fade']",vct-game-changer
Jia,BOBA,0.97,Pacific,"{'average_combat_score': '176.9', 'kill_deaths': '0.85', 'kill_assists_survived_traded': '68%', 'average_damage_per_round': '118.7', 'kills_per_round': '0.61', 'assists_per_round': '0.36', 'first_kills_per_round': '0.09', 'first_deaths_per_round': '0.09', 'headshot_percentage': '32%', 'clutch_success_percentage': '14%'}","['omen', 'viper']",vct-game-changer
1001,ASAP,0.97,Pacific,"{'average_combat_score': '215.0', 'kill_deaths': '0.95', 'kill_assists_survived_traded': '71%', 'average_damage_per_round': '141.9', 'kills_per_round': '0.76', 'assists_per_round': '0.39', 'first_kills_per_round': '0.05', 'first_deaths_per_round': '0.07', 'headshot_percentage': '26%', 'clutch_success_percentage': '12%'}","['omen', 'brimstone', 'clove']",vct-game-changer
sawamura,SISU,0.97,Pacific,"{'average_combat_score': '207.9', 'kill_deaths': '1.02', 'kill_assists_survived_traded': '70%', 'average_damage_per_round': '134.4', 'kills_per_round': '0.74', 'assists_per_round': '0.18', 'first_kills_per_round': '0.15', 'first_deaths_per_round': '0.13', 'headshot_percentage': '38%', 'clutch_success_percentage': '18%'}","['raze', 'jett', 'neon']",vct-game-changer
Twirly,PURR,0.96,Pacific,"{'average_combat_score': '200.0', 'kill_deaths': '0.95', 'kill_assists_survived_traded': '63%', 'average_damage_per_round': '141.1', 'kills_per_round': '0.71', 'assists_per_round': '0.22', 'first_kills_per_round': '0.08', 'first_deaths_per_round': '0.11', 'headshot_percentage': '27%', 'clutch_success_percentage': '15%'}","['killjoy', 'reyna', 'viper']",vct-game-changer
hannie,51,0.96,Pacific,"{'average_combat_score': '167.3', 'kill_deaths': '0.81', 'kill_assists_survived_traded': '67%', 'average_damage_per_round': '110.1', 'kills_per_round': '0.59', 'assists_per_round': '0.29', 'first_kills_per_round': '0.02', 'first_deaths_per_round': '0.04', 'headshot_percentage': '28%', 'clutch_success_percentage': ''}","['sova', 'fade', 'gekko']",vct-game-changer
celeste,92,0.96,Pacific,"{'average_combat_score': '206.8', 'kill_deaths': '0.91', 'kill_assists_survived_traded': '66%', 'average_damage_per_round': '142.1', 'kills_per_round': '0.70', 'assists_per_round': '0.18', 'first_kills_per_round': '0.13', 'first_deaths_per_round': '0.13', 'headshot_percentage': '21%', 'clutch_success_percentage': '17%'}","['raze', 'reyna']",vct-game-changer
lumieexy,Leva,0.96,Pacific,"{'average_combat_score': '190.2', 'kill_deaths': '0.91', 'kill_assists_survived_traded': '67%', 'average_damage_per_round': '118.8', 'kills_per_round': '0.68', 'assists_per_round': '0.25', 'first_kills_per_round': '0.04', 'first_deaths_per_round': '0.05', 'headshot_percentage': '23%', 'clutch_success_percentage': '13%'}",['gekko'],vct-game-changer
DelBisky,BOBA,0.96,Pacific,"{'average_combat_score': '203.6', 'kill_deaths': '0.95', 'kill_assists_survived_traded': '70%', 'average_damage_per_round': '131.9', 'kills_per_round': '0.70', 'assists_per_round': '0.29', 'first_kills_per_round': '0.11', 'first_deaths_per_round': '0.09', 'headshot_percentage': '26%', 'clutch_success_percentage': '12%'}","['raze', 'jett', 'clove']",vct-game-changer
biubiu,SZE,0.96,Pacific,"{'average_combat_score': '183.4', 'kill_deaths': '0.93', 'kill_assists_survived_traded': '67%', 'average_damage_per_round': '126.1', 'kills_per_round': '0.64', 'assists_per_round': '0.18', 'first_kills_per_round': '0.04', 'first_deaths_per_round': '0.08', 'headshot_percentage': '23%', 'clutch_success_percentage': '21%'}",['killjoy'],vct-game-changer
Tinkerbell,44,0.95,Pacific,"{'average_combat_score': '199.5', 'kill_deaths': '0.82', 'kill_assists_survived_traded': '61%', 'average_damage_per_round': '131.3', 'kills_per_round': '0.64', 'assists_per_round': '0.25', 'first_kills_per_round': '0.16', 'first_deaths_per_round': '0.09', 'headshot_percentage': '13%', 'clutch_success_percentage': '20%'}","['raze', 'neon']",vct-game-changer
KEI,73,0.95,Pacific,"{'average_combat_score': '195.0', 'kill_deaths': '0.92', 'kill_assists_survived_traded': '71%', 'average_damage_per_round': '133.2', 'kills_per_round': '0.63', 'assists_per_round': '0.19', 'first_kills_per_round': '0.10', 'first_deaths_per_round': '0.08', 'headshot_percentage': '25%', 'clutch_success_percentage': '7%'}",['killjoy'],vct-game-changer
Coyote,NE,0.95,Pacific,"{'average_combat_score': '229.4', 'kill_deaths': '1.00', 'kill_assists_survived_traded': '69%', 'average_damage_per_round': '148.6', 'kills_per_round': '0.79', 'assists_per_round': '0.14', 'first_kills_per_round': '0.27', 'first_deaths_per_round': '0.21', 'headshot_percentage': '28%', 'clutch_success_percentage': '17%'}","['raze', 'jett']",vct-game-changer
eluwu,PURR,0.95,Pacific,"{'average_combat_score': '214.2', 'kill_deaths': '0.97', 'kill_assists_survived_traded': '66%', 'average_damage_per_round': '139.2', 'kills_per_round': '0.75', 'assists_per_round': '0.16', 'first_kills_per_round': '0.16', 'first_deaths_per_round': '0.21', 'headshot_percentage': '27%', 'clutch_success_percentage': '14%'}","['raze', 'jett']",vct-game-changer
shina,4F,0.95,Pacific,"{'average_combat_score': '182.9', 'kill_deaths': '0.91', 'kill_assists_survived_traded': '65%', 'average_damage_per_round': '126.9', 'kills_per_round': '0.65', 'assists_per_round': '0.16', 'first_kills_per_round': '0.12', 'first_deaths_per_round': '0.10', 'headshot_percentage': '29%', 'clutch_success_percentage': '19%'}","['chamber', 'cypher', 'killjoy']",vct-game-changer
starriebun,SISU,0.94,Pacific,"{'average_combat_score': '177.4', 'kill_deaths': '0.88', 'kill_assists_survived_traded': '74%', 'average_damage_per_round': '112.7', 'kills_per_round': '0.62', 'assists_per_round': '0.43', 'first_kills_per_round': '0.06', 'first_deaths_per_round': '0.05', 'headshot_percentage': '22%', 'clutch_success_percentage': '16%'}","['omen', 'viper', 'brimstone']",vct-game-changer
Rudys,NE,0.94,Pacific,"{'average_combat_score': '160.4', 'kill_deaths': '0.81', 'kill_assists_survived_traded': '78%', 'average_damage_per_round': '107.0', 'kills_per_round': '0.55', 'assists_per_round': '0.54', 'first_kills_per_round': '0.02', 'first_deaths_per_round': '0.03', 'headshot_percentage': '23%', 'clutch_success_percentage': '13%'}","['breach', 'skye', 'sova']",vct-game-changer
Newky,Baby,0.94,Pacific,"{'average_combat_score': '208.2', 'kill_deaths': '0.97', 'kill_assists_survived_traded': '68%', 'average_damage_per_round': '136.6', 'kills_per_round': '0.74', 'assists_per_round': '0.21', 'first_kills_per_round': '0.12', 'first_deaths_per_round': '0.16', 'headshot_percentage': '33%', 'clutch_success_percentage': '21%'}","['yoru', 'reyna', 'phoenix']",vct-game-changer
CaspeR,PURR,0.93,Pacific,"{'average_combat_score': '170.2', 'kill_deaths': '0.87', 'kill_assists_survived_traded': '72%', 'average_damage_per_round': '112.4', 'kills_per_round': '0.61', 'assists_per_round': '0.39', 'first_kills_per_round': '0.05', 'first_deaths_per_round': '0.10', 'headshot_percentage': '28%', 'clutch_success_percentage': '2%'}","['sova', 'omen', 'skye']",vct-game-changer
Mikkasie,Live,0.93,Pacific,"{'average_combat_score': '202.0', 'kill_deaths': '0.74', 'kill_assists_survived_traded': '76%', 'average_damage_per_round': '145.8', 'kills_per_round': '0.63', 'assists_per_round': '0.51', 'first_kills_per_round': '0.05', 'first_deaths_per_round': '0.10', 'headshot_percentage': '30%', 'clutch_success_percentage': '33%'}","['omen', 'raze']",vct-game-changer
olulu,THE.K,0.92,Pacific,"{'average_combat_score': '193.7', 'kill_deaths': '0.80', 'kill_assists_survived_traded': '56%', 'average_damage_per_round': '123.9', 'kills_per_round': '0.70', 'assists_per_round': '0.24', 'first_kills_per_round': '0.04', 'first_deaths_per_round': '0.11', 'headshot_percentage': '31%', 'clutch_success_percentage': '9%'}","['skye', 'breach']",vct-game-changer
ArinJi,(+1),0.92,Pacific,"{'average_combat_score': '208.8', 'kill_deaths': '0.89', 'kill_assists_survived_traded': '69%', 'average_damage_per_round': '143.8', 'kills_per_round': '0.71', 'assists_per_round': '0.22', 'first_kills_per_round': '0.13', 'first_deaths_per_round': '0.13', 'headshot_percentage': '21%', 'clutch_success_percentage': '24%'}","['raze', 'gekko', 'omen']",vct-game-changer
kenhlong,44,0.91,Pacific,"{'average_combat_score': '173.5', 'kill_deaths': '0.85', 'kill_assists_survived_traded': '61%', 'average_damage_per_round': '112.5', 'kills_per_round': '0.64', 'assists_per_round': '0.20', 'first_kills_per_round': '0.09', 'first_deaths_per_round': '0.05', 'headshot_percentage': '41%', 'clutch_success_percentage': '100%'}",['viper'],vct-game-changer
Aisling,THE.K,0.91,Pacific,"{'average_combat_score': '175.4', 'kill_deaths': '0.88', 'kill_assists_survived_traded': '72%', 'average_damage_per_round': '113.0', 'kills_per_round': '0.61', 'assists_per_round': '0.37', 'first_kills_per_round': '0.04', 'first_deaths_per_round': '0.09', 'headshot_percentage': '19%', 'clutch_success_percentage': '24%'}","['killjoy', 'sova', 'skye']",vct-game-changer
dwepii,Leva,0.90,Pacific,"{'average_combat_score': '173.0', 'kill_deaths': '0.87', 'kill_assists_survived_traded': '62%', 'average_damage_per_round': '118.8', 'kills_per_round': '0.65', 'assists_per_round': '0.21', 'first_kills_per_round': '0.12', 'first_deaths_per_round': '0.14', 'headshot_percentage': '18%', 'clutch_success_percentage': '6%'}","['viper', 'cypher']",vct-game-changer
mmoopingx,FS.P,0.90,Pacific,"{'average_combat_score': '141.9', 'kill_deaths': '0.77', 'kill_assists_survived_traded': '72%', 'average_damage_per_round': '99.1', 'kills_per_round': '0.54', 'assists_per_round': '0.35', 'first_kills_per_round': '0.05', 'first_deaths_per_round': '0.09', 'headshot_percentage': '25%', 'clutch_success_percentage': '16%'}","['fade', 'sova', 'viper']",vct-game-changer
Envious,MLT.GC,0.90,Pacific,"{'average_combat_score': '204.2', 'kill_deaths': '0.85', 'kill_assists_survived_traded': '66%', 'average_damage_per_round': '134.8', 'kills_per_round': '0.68', 'assists_per_round': '0.30', 'first_kills_per_round': '0.11', 'first_deaths_per_round': '0.17', 'headshot_percentage': '25%', 'clutch_success_percentage': '16%'}","['harbor', 'jett', 'omen']",vct-game-changer
